locusId	sysName	scaffoldId	begin	end	strand	type	desc
Pf6N2E2_1797	TK06_RS09010	NZ_CP015225.1	2126218	2127183	-	1	Transcriptional regulator
Pf6N2E2_1798	TK06_RS09015	NZ_CP015225.1	2127479	2128906	+	1	Argininosuccinate lyase (EC 4.3.2.1)
Pf6N2E2_1799	TK06_RS09020	NZ_CP015225.1	2129047	2129925	+	1	ABC transporter permease protein
Pf6N2E2_1800	TK06_RS09025	NZ_CP015225.1	2129936	2130700	+	1	putative ABC transporter ATP-binding protein
Pf6N2E2_1801	TK06_RS09030	NZ_CP015225.1	2130740	2131564	+	1	ABC-type polar amino acid transport system protein, substrate-binding protein
Pf6N2E2_1802	TK06_RS09035	NZ_CP015225.1	2131715	2132563	+	1	polysaccharide deacetylase
Pf6N2E2_1803	TK06_RS09040	NZ_CP015225.1	2132556	2133443	+	1	Polysaccharide deacetylase
Pf6N2E2_1804	TK06_RS09045	NZ_CP015225.1	2133440	2134834	+	1	Immune-responsive protein 1
Pf6N2E2_1805	TK06_RS09050	NZ_CP015225.1	2134884	2136029	+	1	Multidrug resistance protein B
Pf6N2E2_1807	TK06_RS09060	NZ_CP015225.1	2137296	2139569	+	1	hypothetical protein
Pf6N2E2_1808	TK06_RS09065	NZ_CP015225.1	2139624	2140538	-	1	Transcriptional regulator
Pf6N2E2_1809	TK06_RS09070	NZ_CP015225.1	2140724	2142244	+	1	Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)
Pf6N2E2_1810	TK06_RS09075	NZ_CP015225.1	2142347	2143264	+	1	Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)
Pf6N2E2_1811	TK06_RS09080	NZ_CP015225.1	2143274	2144176	+	1	Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)
Pf6N2E2_1812	TK06_RS09085	NZ_CP015225.1	2144208	2145224	+	1	peptide ABC transporter, ATP-binding protein
Pf6N2E2_1813	TK06_RS09090	NZ_CP015225.1	2145221	2146210	+	1	ABC-type oligopeptide transport system, ATPase component
Pf6N2E2_1814	TK06_RS09095	NZ_CP015225.1	2146207	2147631	+	1	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases
Pf6N2E2_1815	TK06_RS09100	NZ_CP015225.1	2147628	2148782	+	1	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases
Pf6N2E2_1816	TK06_RS09105	NZ_CP015225.1	2148793	2151489	-	1	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)
Pf6N2E2_1817	TK06_RS09110	NZ_CP015225.1	2151486	2151908	-	1	hypothetical protein
Pf6N2E2_1818	TK06_RS09115	NZ_CP015225.1	2151955	2152413	-	1	hypothetical protein
Pf6N2E2_1819	TK06_RS09120	NZ_CP015225.1	2152551	2153567	-	1	1-aminocyclopropane-1-carboxylate deaminase (EC 3.5.99.7)
Pf6N2E2_1821	TK06_RS09125	NZ_CP015225.1	2153767	2154276	+	1	Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system
Pf6N2E2_1822	TK06_RS09130	NZ_CP015225.1	2154302	2158021	-	1	sensor histidine kinase
Pf6N2E2_1823	TK06_RS09135	NZ_CP015225.1	2158053	2159225	-	1	ABC transporter, substrate binding protein
Pf6N2E2_1824	TK06_RS09140	NZ_CP015225.1	2159618	2159818	+	1	hypothetical protein
Pf6N2E2_1825	TK06_RS09145	NZ_CP015225.1	2159930	2160706	-	1	FOG: EAL domain protein
Pf6N2E2_1826	TK06_RS09150	NZ_CP015225.1	2161023	2161544	-	1	possible FusE-MFP/HlyD family membrane fusion protein
Pf6N2E2_1827	TK06_RS09160	NZ_CP015225.1	2162920	2164599	-	1	Choline-sulfatase (EC 3.1.6.6)
Pf6N2E2_1828	TK06_RS09165	NZ_CP015225.1	2164626	2166020	-	1	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)
Pf6N2E2_1829	TK06_RS09170	NZ_CP015225.1	2166500	2167717	-	1	Mesaconyl-CoA C1-C4 CoA transferase
Pf6N2E2_1830	TK06_RS09175	NZ_CP015225.1	2167717	2169387	-	1	Methylsuccinyl-CoA dehydrogenase, predicted by (Erb et al, 2007)
Pf6N2E2_1831	TK06_RS09180	NZ_CP015225.1	2169405	2170304	-	1	Citrate lyase beta chain (EC 4.1.3.6)
Pf6N2E2_1832	TK06_RS09185	NZ_CP015225.1	2170301	2171158	-	1	COGs COG3777
Pf6N2E2_1833	TK06_RS09190	NZ_CP015225.1	2171151	2172668	-	1	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)
Pf6N2E2_1834	TK06_RS09195	NZ_CP015225.1	2172671	2173441	-	1	Enoyl-CoA hydratase (EC 4.2.1.17)
Pf6N2E2_1835	TK06_RS09200	NZ_CP015225.1	2173438	2174049	-	1	Enoyl-CoA hydratase (EC 4.2.1.17)
Pf6N2E2_1836	TK06_RS09205	NZ_CP015225.1	2174220	2175422	-	1	Lipid carrier protein or keto acyl-CoA thiolase Ltp3 (EC 2.3.1.16)
Pf6N2E2_1837	TK06_RS09210	NZ_CP015225.1	2175429	2176907	-	1	Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)
Pf6N2E2_1838	TK06_RS09215	NZ_CP015225.1	2176918	2177823	-	1	6-hexanolactone hydrolase
Pf6N2E2_1839	TK06_RS09220	NZ_CP015225.1	2177823	2178557	-	1	2-hydroxycyclohexanecarboxyl-CoA dehydrogenase (EC 1.1.1.-)
Pf6N2E2_1840	TK06_RS09225	NZ_CP015225.1	2178554	2179366	-	1	Enoyl-CoA hydratase (EC 4.2.1.17)
Pf6N2E2_1842	TK06_RS09230	NZ_CP015225.1	2179706	2180350	-	1	Transcriptional regulator, TetR family
Pf6N2E2_1843	TK06_RS09235	NZ_CP015225.1	2180780	2181541	+	1	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)
Pf6N2E2_1844	TK06_RS09240	NZ_CP015225.1	2181743	2182228	+	1	MaoC-related acyl dehydratase
Pf6N2E2_1845	TK06_RS09245	NZ_CP015225.1	2182464	2184959	-	1	FIG005548: transport protein
Pf6N2E2_1846	TK06_RS09250	NZ_CP015225.1	2184991	2186112	-	1	FIG002465: BNR repeat protein
Pf6N2E2_1847	TK06_RS09255	NZ_CP015225.1	2186168	2187589	-	1	FIG067310: hypothetical protein
Pf6N2E2_1849	TK06_RS09260	NZ_CP015225.1	2188255	2189619	-	1	FIG002188: hypothetical protein
Pf6N2E2_1850	TK06_RS09265	NZ_CP015225.1	2189848	2191995	-	1	Enoyl-CoA hydratase [isoleucine degradation] (EC 4.2.1.17) / 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / 3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)
Pf6N2E2_1851	TK06_RS09270	NZ_CP015225.1	2192059	2193267	-	1	3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)
Pf6N2E2_1852	TK06_RS09275	NZ_CP015225.1	2193657	2196332	+	1	Regulatory protein, LuxR:Tetratricopeptide TPR_4
Pf6N2E2_1853	TK06_RS09280	NZ_CP015225.1	2196492	2197997	-	1	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)
Pf6N2E2_1854	TK06_RS09285	NZ_CP015225.1	2198114	2199562	-	1	Aldehyde dehydrogenase (EC 1.2.1.3)
Pf6N2E2_1855	TK06_RS09290	NZ_CP015225.1	2199703	2200854	+	1	Butyryl-CoA dehydrogenase (EC 1.3.99.2)
Pf6N2E2_1856	TK06_RS09295	NZ_CP015225.1	2200881	2202287	+	1	phytoene dehydrogenase family protein
Pf6N2E2_1857	TK06_RS09300	NZ_CP015225.1	2202512	2202991	+	1	hypothetical protein
Pf6N2E2_1858	TK06_RS09305	NZ_CP015225.1	2202988	2203623	+	1	Cytochrome c oxidase polypeptide III (EC 1.9.3.1)
Pf6N2E2_1859	TK06_RS09310	NZ_CP015225.1	2203620	2203892	+	1	hypothetical protein
Pf6N2E2_1860	TK06_RS09315	NZ_CP015225.1	2204008	2204328	-	1	Ferredoxin, 2Fe-2S
Pf6N2E2_1861	TK06_RS09320	NZ_CP015225.1	2204360	2205595	-	1	Ferredoxin reductase
Pf6N2E2_1862	TK06_RS09325	NZ_CP015225.1	2205930	2206424	-	1	Benzoate 1,2-dioxygenase beta subunit (EC 1.14.12.10)
Pf6N2E2_1863	TK06_RS09330	NZ_CP015225.1	2206425	2207684	-	1	putative dioxygenase hydroxylase component
Pf6N2E2_1864	TK06_RS09335	NZ_CP015225.1	2208101	2208751	+	1	Transcriptional regulator, TetR family
Pf6N2E2_1865	TK06_RS09340	NZ_CP015225.1	2208769	2209659	+	1	Beta-carotene hydroxylase
Pf6N2E2_1866	TK06_RS09345	NZ_CP015225.1	2209674	2209835	+	1	Rubredoxin
Pf6N2E2_1867	TK06_RS09350	NZ_CP015225.1	2209951	2211648	+	1	Methyl-accepting chemotaxis protein
Pf6N2E2_1868	TK06_RS09370	NZ_CP015225.1	2213819	2214892	+	1	hypothetical protein
Pf6N2E2_1869	TK06_RS09375	NZ_CP015225.1	2215715	2215939	+	1	hypothetical protein
Pf6N2E2_1870	TK06_RS09380	NZ_CP015225.1	2216728	2217258	+	1	hypothetical protein
Pf6N2E2_1871	TK06_RS09385	NZ_CP015225.1	2217342	2217875	+	1	Cytochrome c oxidase polypeptide III (EC 1.9.3.1)
Pf6N2E2_1872	TK06_RS09390	NZ_CP015225.1	2217879	2218154	+	1	hypothetical protein
Pf6N2E2_1873	TK06_RS09395	NZ_CP015225.1	2219209	2220639	-	1	Amidase
Pf6N2E2_1874	TK06_RS09400	NZ_CP015225.1	2221551	2222990	-	1	Aldehyde dehydrogenase (EC 1.2.1.3)
Pf6N2E2_1875	TK06_RS09405	NZ_CP015225.1	2223041	2224369	-	1	Protoporphyrinogen oxidase (EC 1.3.3.4)
Pf6N2E2_1876	TK06_RS09410	NZ_CP015225.1	2224414	2225805	-	1	O-acetylhomoserine sulfhydrylase (EC 2.5.1.49)
Pf6N2E2_1878	TK06_RS09420	NZ_CP015225.1	2229653	2231071	+	1	Aldehyde dehydrogenase (EC 1.2.1.3)
Pf6N2E2_1879	TK06_RS09425	NZ_CP015225.1	2231090	2232625	+	1	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)
Pf6N2E2_1880	TK06_RS09430	NZ_CP015225.1	2232882	2233355	-	1	Putative protein-S-isoprenylcysteine methyltransferase
Pf6N2E2_1881	TK06_RS09435	NZ_CP015225.1	2233439	2233819	-	1	Antibiotic biosynthesis monooxygenase
Pf6N2E2_1882	TK06_RS09440	NZ_CP015225.1	2233876	2234769	-	1	Thioredoxin reductase (EC 1.8.1.9)
Pf6N2E2_1883	TK06_RS09445	NZ_CP015225.1	2234871	2235578	+	1	Transcriptional regulator, TetR family
Pf6N2E2_1884	TK06_RS09450	NZ_CP015225.1	2235697	2236422	-	1	oxidoreductase, short-chain dehydrogenase/reductase family
Pf6N2E2_1885	TK06_RS09455	NZ_CP015225.1	2237089	2237466	+	1	Transcriptional regulator, AraC family
Pf6N2E2_1888	TK06_RS09465	NZ_CP015225.1	2238322	2239461	-	1	Quino(hemo)protein alcohol dehydrogenase, PQQ-dependent (EC 1.1.99.8)
Pf6N2E2_1889	TK06_RS09470	NZ_CP015225.1	2239804	2240622	-	1	Permease of the drug/metabolite transporter (DMT) superfamily
Pf6N2E2_1890	TK06_RS09475	NZ_CP015225.1	2240878	2241495	+	1	Transcriptional regulator, TetR family
Pf6N2E2_1891	TK06_RS09480	NZ_CP015225.1	2241679	2242986	+	1	Sulfur oxidation molybdopterin C protein
Pf6N2E2_1892	TK06_RS09485	NZ_CP015225.1	2242973	2243548	+	1	Sulfite dehydrogenase cytochrome subunit SoxD
Pf6N2E2_1893	TK06_RS09490	NZ_CP015225.1	2243609	2244097	+	1	hypothetical protein
Pf6N2E2_1895	TK06_RS09500	NZ_CP015225.1	2245833	2246951	-	1	PQQ-dependent oxidoreductase, gdhB family
Pf6N2E2_1897	TK06_RS09505	NZ_CP015225.1	2247366	2247944	-	1	Cytochrome B561
Pf6N2E2_1898	TK06_RS09510	NZ_CP015225.1	2247941	2249023	-	1	Catalase (EC 1.11.1.6)
Pf6N2E2_1899	TK06_RS09520	NZ_CP015225.1	2250537	2251511	+	1	Dienelactone hydrolase and related enzymes
Pf6N2E2_1900	TK06_RS09525	NZ_CP015225.1	2251873	2252337	+	1	hypothetical protein
Pf6N2E2_1901	TK06_RS09530	NZ_CP015225.1	2252443	2253186	+	1	Sorbitol-6-phosphate 2-dehydrogenase (EC 1.1.1.140)
Pf6N2E2_1902	TK06_RS09535	NZ_CP015225.1	2253246	2254196	+	1	Oxidoreductase, aldo/keto reductase family
Pf6N2E2_1903	TK06_RS09540	NZ_CP015225.1	2254396	2255730	-	1	Putative diheme cytochrome c-553
Pf6N2E2_1904	TK06_RS09545	NZ_CP015225.1	2255744	2258002	-	1	Isoquinoline 1-oxidoreductase beta subunit (EC 1.3.99.16)
Pf6N2E2_1905	TK06_RS09550	NZ_CP015225.1	2258132	2258578	-	1	Isoquinoline 1-oxidoreductase alpha subunit (EC 1.3.99.16)
Pf6N2E2_1906	TK06_RS09555	NZ_CP015225.1	2258851	2260302	-	1	Aldehyde dehydrogenase (EC 1.2.1.3)
Pf6N2E2_1907	TK06_RS09560	NZ_CP015225.1	2260375	2262015	-	1	Choline dehydrogenase (EC 1.1.99.1)
Pf6N2E2_1908	TK06_RS09565	NZ_CP015225.1	2262032	2262676	-	1	NADP oxidoreductase, coenzyme F420-dependent
Pf6N2E2_1909	TK06_RS09570	NZ_CP015225.1	2262995	2263789	+	1	Transcriptional regulator, LysR family
Pf6N2E2_1910	TK06_RS09575	NZ_CP015225.1	2264042	2265235	+	1	transcriptional regulator
Pf6N2E2_1911	TK06_RS09580	NZ_CP015225.1	2265271	2266173	-	1	Hydrogen peroxide-inducible genes activator
Pf6N2E2_1913	TK06_RS09585	NZ_CP015225.1	2266537	2267379	+	1	Putative transport protein
Pf6N2E2_1914	TK06_RS09590	NZ_CP015225.1	2267542	2268447	+	1	Transcriptional regulator, LysR family
Pf6N2E2_1915	TK06_RS09595	NZ_CP015225.1	2268615	2269643	-	1	Dienelactone hydrolase and related enzymes
Pf6N2E2_1916	TK06_RS09605	NZ_CP015225.1	2270692	2270970	-	1	Transcriptional regulator, LysR family
Pf6N2E2_1917	TK06_RS09610	NZ_CP015225.1	2270960	2271241	-	1	hypothetical protein
Pf6N2E2_1918	TK06_RS09615	NZ_CP015225.1	2271740	2272900	-	1	Major facilitator family transporter
Pf6N2E2_1919	TK06_RS09620	NZ_CP015225.1	2273106	2274578	-	1	Aldehyde dehydrogenase (EC 1.2.1.3)
Pf6N2E2_1920	TK06_RS09625	NZ_CP015225.1	2274666	2274872	-	1	Rubredoxin
Pf6N2E2_1922	TK06_RS09630	NZ_CP015225.1	2275029	2277140	-	1	Enoyl-CoA hydratase (EC 4.2.1.17) / Delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase (EC 5.3.3.8) / 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / 3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)
Pf6N2E2_1923	TK06_RS09635	NZ_CP015225.1	2277425	2278594	+	1	Acetyl-CoA acetyltransferase
Pf6N2E2_1924	TK06_RS09645	NZ_CP015225.1	2279013	2280185	+	1	6-phosphogluconolactonase (EC 3.1.1.31)
Pf6N2E2_1925	TK06_RS09650	NZ_CP015225.1	2280238	2280876	-	1	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
Pf6N2E2_1927	TK06_RS09655	NZ_CP015225.1	2281438	2282553	+	1	Capsule biosynthesis protein capA
Pf6N2E2_1928	TK06_RS09660	NZ_CP015225.1	2282557	2283333	+	1	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
Pf6N2E2_1929	TK06_RS09665	NZ_CP015225.1	2283446	2284780	+	1	2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)
Pf6N2E2_1930	TK06_RS09670	NZ_CP015225.1	2285204	2286574	+	1	L-Proline/Glycine betaine transporter ProP
Pf6N2E2_1931	TK06_RS09675	NZ_CP015225.1	2286861	2288699	+	1	Methyl-accepting chemotaxis protein
Pf6N2E2_1932	TK06_RS09680	NZ_CP015225.1	2288821	2289564	-	1	Transcriptional regulator, IclR family
Pf6N2E2_1933	TK06_RS09685	NZ_CP015225.1	2289767	2290699	-	1	TcuR: regulates tcuABC genes used in utilization of tricarballylate
Pf6N2E2_1934	TK06_RS09690	NZ_CP015225.1	2290755	2291549	-	1	Enoyl-CoA hydratase (EC 4.2.1.17)
Pf6N2E2_1935	TK06_RS09695	NZ_CP015225.1	2291613	2292257	-	1	Enoyl-CoA hydratase (EC 4.2.1.17)
Pf6N2E2_1936	TK06_RS09700	NZ_CP015225.1	2292400	2293440	-	1	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases / CDP-6-deoxy-delta-3,4-glucoseen reductase-like
Pf6N2E2_1937	TK06_RS09705	NZ_CP015225.1	2293509	2295524	-	1	Acetyl-CoA synthetase (ADP-forming) alpha and beta chains, putative
Pf6N2E2_1938	TK06_RS09715	NZ_CP015225.1	2297185	2298123	+	1	FIG00803671: hypothetical protein
Pf6N2E2_1939	TK06_RS09720	NZ_CP015225.1	2298182	2300617	+	1	Glucose dehydrogenase, PQQ-dependent (EC 1.1.5.2)
Pf6N2E2_1940	TK06_RS09725	NZ_CP015225.1	2300941	2302395	+	1	TcuA: flavoprotein used to oxidize tricarballylate to cis-aconitate
Pf6N2E2_1941	TK06_RS09730	NZ_CP015225.1	2302382	2303539	+	1	TcuB: works with TcuA to oxidize tricarballylate to cis-aconitate
Pf6N2E2_1942	TK06_RS09735	NZ_CP015225.1	2303862	2305190	+	1	Glucose-selective porin OprB
Pf6N2E2_1944	TK06_RS09745	NZ_CP015225.1	2305671	2306582	+	1	Coenzyme PQQ synthesis protein B
Pf6N2E2_1945	TK06_RS09750	NZ_CP015225.1	2306594	2307346	+	1	Pyrroloquinoline-quinone synthase (EC 1.3.3.11)
Pf6N2E2_1946	TK06_RS09755	NZ_CP015225.1	2307343	2307618	+	1	Coenzyme PQQ synthesis protein D
Pf6N2E2_1947	TK06_RS09760	NZ_CP015225.1	2307590	2308759	+	1	Coenzyme PQQ synthesis protein E
Pf6N2E2_1948	TK06_RS09770	NZ_CP015225.1	2309685	2311109	-	1	RND efflux system, outer membrane lipoprotein CmeC
Pf6N2E2_1949	TK06_RS09775	NZ_CP015225.1	2311106	2314261	-	1	RND efflux system, inner membrane transporter CmeB
Pf6N2E2_1950	TK06_RS09780	NZ_CP015225.1	2314265	2315449	-	1	RND efflux system, membrane fusion protein CmeA
Pf6N2E2_1951	TK06_RS09785	NZ_CP015225.1	2315845	2317023	-	1	Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family
Pf6N2E2_1952	TK06_RS09790	NZ_CP015225.1	2317075	2317980	-	1	Transcriptional regulator, LysR family
Pf6N2E2_1953	TK06_RS09795	NZ_CP015225.1	2318081	2318434	-	1	Uncharacterized conserved protein
Pf6N2E2_1954	TK06_RS09800	NZ_CP015225.1	2318595	2319482	-	1	Transcriptional regulator, LysR family
Pf6N2E2_1955	TK06_RS09805	NZ_CP015225.1	2319960	2320559	+	1	daunorubicin C-13 ketoreductase XF1741
Pf6N2E2_1956	TK06_RS09810	NZ_CP015225.1	2320609	2321745	+	1	Outer membrane protein romA
Pf6N2E2_1957	TK06_RS09815	NZ_CP015225.1	2321749	2323065	+	1	putative inner membrane protein
Pf6N2E2_1958	TK06_RS09820	NZ_CP015225.1	2323236	2323778	+	1	Predicted dinucleotide-binding enzymes
Pf6N2E2_1959	TK06_RS09825	NZ_CP015225.1	2323967	2324740	-	1	Multiple polyol-specific dehydrogenase (EC 1.1.1.-)
Pf6N2E2_1960	TK06_RS09830	NZ_CP015225.1	2324798	2325895	-	1	Various polyols ABC transporter, ATP-binding component
Pf6N2E2_1961	TK06_RS09835	NZ_CP015225.1	2325953	2326786	-	1	Various polyols ABC transporter, permease component 2
Pf6N2E2_1962	TK06_RS09840	NZ_CP015225.1	2326797	2327639	-	1	Various polyols ABC transporter, permease component 1
Pf6N2E2_1963	TK06_RS09845	NZ_CP015225.1	2327783	2329093	-	1	Various polyols ABC transporter, periplasmic substrate-binding protein
Pf6N2E2_1964	TK06_RS09850	NZ_CP015225.1	2329338	2330336	+	1	Transcriptional regulator of various polyols utilization, AraC family
Pf6N2E2_1965	TK06_RS09855	NZ_CP015225.1	2330391	2331311	+	1	Fructokinase (EC 2.7.1.4)
Pf6N2E2_1966	TK06_RS09860	NZ_CP015225.1	2332153	2332833	+	1	SAM-dependent methyltransferases
Pf6N2E2_1967	TK06_RS09870	NZ_CP015225.1	2333286	2333915	-	1	Cobalt-zinc-cadmium resistance protein
Pf6N2E2_1970	TK06_RS09880	NZ_CP015225.1	2336937	2337107	+	1	Transcriptional regulator in PFGI-1-like cluster
Pf6N2E2_1971	TK06_RS09885	NZ_CP015225.1	2337074	2338690	+	1	Protein with ParB-like nuclease domain in PFGI-1-like cluster
Pf6N2E2_1972	TK06_RS09890	NZ_CP015225.1	2338687	2339247	+	1	FIG004780: hypothetical protein in PFGI-1-like cluster
Pf6N2E2_1973	TK06_RS09895	NZ_CP015225.1	2339249	2340397	+	1	FIG141751: hypothetical protein in PFGI-1-like cluster
Pf6N2E2_1974	TK06_RS09900	NZ_CP015225.1	2340549	2341340	+	1	FIG141694: hypothetical protein in PFGI-1-like cluster
Pf6N2E2_1975	TK06_RS09905	NZ_CP015225.1	2341340	2341840	+	1	Integrase regulator R
Pf6N2E2_1976	TK06_RS09910	NZ_CP015225.1	2341852	2342256	+	1	Single-stranded DNA-binding protein
Pf6N2E2_1979	TK06_RS09925	NZ_CP015225.1	2345021	2346277	+	1	Cytosine-specific DNA methyltransferase (EC 2.1.1.37)
Pf6N2E2_1980	TK06_RS09930	NZ_CP015225.1	2346482	2346886	+	1	hypothetical protein
Pf6N2E2_1981	TK06_RS09935	NZ_CP015225.1	2347009	2347491	+	1	FIG051360: Periplasmic protein TonB, links inner and outer membranes
Pf6N2E2_1982	TK06_RS09940	NZ_CP015225.1	2347762	2347932	+	1	FIG146805: Plasmid related protein
Pf6N2E2_1983	TK06_RS09950	NZ_CP015225.1	2349111	2349272	+	1	hypothetical protein
Pf6N2E2_1984	TK06_RS09955	NZ_CP015225.1	2349281	2350000	+	1	probable exported protein STY4558
Pf6N2E2_1985	TK06_RS09970	NZ_CP015225.1	2351567	2353117	+	1	Type IV secretory pathway, VirD4 components
Pf6N2E2_1986	TK06_RS09975	NZ_CP015225.1	2353114	2353863	+	1	putative membrane protein
Pf6N2E2_1987	TK06_RS09980	NZ_CP015225.1	2354202	2354321	+	1	hypothetical protein
Pf6N2E2_1988	TK06_RS09985	NZ_CP015225.1	2354318	2354551	+	1	hypothetical protein
Pf6N2E2_1989	TK06_RS09990	NZ_CP015225.1	2354670	2354927	+	1	hypothetical protein
Pf6N2E2_1990	TK06_RS09995	NZ_CP015225.1	2355332	2356015	+	1	Possible exported protein
Pf6N2E2_1993	TK06_RS10005	NZ_CP015225.1	2356889	2358316	+	1	putative exported protein
Pf6N2E2_1994	TK06_RS10010	NZ_CP015225.1	2358321	2358719	+	1	putative lipoprotein
Pf6N2E2_1995	TK06_RS10015	NZ_CP015225.1	2358719	2361568	+	1	Type IV secretory pathway, VirB4 components
Pf6N2E2_1996	TK06_RS10025	NZ_CP015225.1	2362378	2362872	+	1	DNA repair protein RadC
Pf6N2E2_1997	TK06_RS10030	NZ_CP015225.1	2363319	2363993	+	1	FIG00956406: hypothetical protein
Pf6N2E2_1998	TK06_RS10035	NZ_CP015225.1	2363990	2365396	+	1	FIG01212208: hypothetical protein
Pf6N2E2_1999	TK06_RS10045	NZ_CP015225.1	2365743	2367248	+	1	putative membrane protein
Pf6N2E2_2000	TK06_RS10055	NZ_CP015225.1	2367834	2369675	+	1	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component, and related enzymes
Pf6N2E2_2001	TK06_RS10065	NZ_CP015225.1	2370252	2371277	-	1	Nuclease precursor (EC 3.1.30.2)
Pf6N2E2_2002	TK06_RS10075	NZ_CP015225.1	2372980	2374761	-	1	hypothetical protein
Pf6N2E2_2003	TK06_RS10085	NZ_CP015225.1	2375233	2376387	-	1	hypothetical protein
Pf6N2E2_2004	TK06_RS10095	NZ_CP015225.1	2377874	2379013	+	1	Cytochrome c551 peroxidase (EC 1.11.1.5)
Pf6N2E2_2005	TK06_RS10105	NZ_CP015225.1	2378979	2382047	+	1	Glycoprotein gp2
Pf6N2E2_2006	TK06_RS10110	NZ_CP015225.1	2382059	2387395	+	1	Rhs family protein
Pf6N2E2_2009	TK06_RS10145	NZ_CP015225.1	2392077	2392694	-	1	hypothetical protein
Pf6N2E2_2010	TK06_RS10150	NZ_CP015225.1	2392777	2393277	-	1	hypothetical protein
Pf6N2E2_2011	TK06_RS10165	NZ_CP015225.1	2394522	2394716	-	1	FIG00958137: hypothetical protein
Pf6N2E2_2013	TK06_RS10175	NZ_CP015225.1	2395680	2395799	+	1	hypothetical protein
Pf6N2E2_2014	TK06_RS10180	NZ_CP015225.1	2395861	2397030	+	1	F0F1-type ATP synthase, alpha subunit
Pf6N2E2_2015	TK06_RS10190	NZ_CP015225.1	2398009	2400189	-	1	Putative chaperonin
Pf6N2E2_2016	TK06_RS10205	NZ_CP015225.1	2401994	2404036	-	1	hypothetical protein
Pf6N2E2_2017	TK06_RS10215	NZ_CP015225.1	2404201	2404482	-	1	DNA-binding protein
Pf6N2E2_2019	TK06_RS10220	NZ_CP015225.1	2404657	2408535	+	1	hypothetical protein
Pf6N2E2_6108	TK06_RS10225	NZ_CP015225.1	2408841	2408913	-	5	tRNA-Gly-GCC
Pf6N2E2_2020	TK06_RS10230	NZ_CP015225.1	2408977	2409537	-	1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)
Pf6N2E2_2021	TK06_RS10235	NZ_CP015225.1	2409570	2411327	-	1	Excinuclease ABC subunit C
Pf6N2E2_2022	TK06_RS10240	NZ_CP015225.1	2411396	2411980	-	1	BarA-associated response regulator UvrY (= GacA = SirA)
Pf6N2E2_2023	TK06_RS10245	NZ_CP015225.1	2412165	2412599	-	1	Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)
Pf6N2E2_2024	TK06_RS10250	NZ_CP015225.1	2412607	2413368	-	1	Hydrolase, carbon-nitrogen family
Pf6N2E2_2025	TK06_RS10255	NZ_CP015225.1	2413982	2415052	+	1	2-keto-3-deoxy-D-arabino-heptulosonate-7- phosphate synthase I alpha (EC 2.5.1.54)
Pf6N2E2_2026	TK06_RS10260	NZ_CP015225.1	2415118	2415924	-	1	hypothetical protein
Pf6N2E2_2028	TK06_RS10265	NZ_CP015225.1	2416503	2417372	+	1	Lipase precursor (EC 3.1.1.3)
Pf6N2E2_2029	TK06_RS10270	NZ_CP015225.1	2417468	2417749	+	1	Peptidyl-prolyl cis-trans isomerase PpiC (EC 5.2.1.8)
Pf6N2E2_2030	TK06_RS10275	NZ_CP015225.1	2417876	2419744	+	1	ABC transporter, periplasmic substrate-binding protein
Pf6N2E2_2031	TK06_RS10280	NZ_CP015225.1	2419744	2420802	+	1	Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)
Pf6N2E2_2032	TK06_RS10285	NZ_CP015225.1	2420802	2421824	+	1	Oligopeptide transport system permease protein OppC (TC 3.A.1.5.1)
