locusId	sysName	scaffoldId	begin	end	strand	type	desc
Psest_0691	GFF677	NC_019936.1	753965	756466	+	1	ribonuclease R
Psest_0692	GFF678	NC_019936.1	756463	757218	+	1	rRNA methylase, putative, group 3
Psest_0693	GFF679	NC_019936.1	757393	759555	+	1	His Kinase A (phosphoacceptor) domain./PAS fold./Response regulator receiver domain./Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase.
Psest_0694	GFF680	NC_019936.1	759736	760152	+	1	ribosomal protein S6
Psest_0695	GFF681	NC_019936.1	760181	760411	+	1	ribosomal protein S18
Psest_0696	GFF682	NC_019936.1	760446	761339	+	1	hypothetical protein
Psest_0697	GFF683	NC_019936.1	761361	761807	+	1	ribosomal protein L9
Psest_0698	GFF684	NC_019936.1	761911	763305	+	1	replicative DNA helicase
Psest_0699	GFF685	NC_019936.1	763444	764520	+	1	alanine racemase
Psest_0700	GFF686	NC_019936.1	764508	766370	-	1	diguanylate cyclase (GGDEF) domain
Psest_0701	GFF687	NC_019936.1	766539	768818	+	1	uncharacterized radical SAM protein YgiQ
Psest_0702	GFF688	NC_019936.1	768870	770831	-	1	Methyl-accepting chemotaxis protein
Psest_0703	GFF689	NC_019936.1	770972	772567	-	1	diguanylate cyclase (GGDEF) domain
Psest_0704	GFF690	NC_019936.1	772785	773843	+	1	Uncharacterized protein conserved in bacteria
Psest_0705	GFF691	NC_019936.1	773884	775278	-	1	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains
Psest_0706	GFF692	NC_019936.1	775355	776947	-	1	His Kinase A (phosphoacceptor) domain./Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase.
Psest_0707	GFF693	NC_019936.1	776937	777170	-	1	MYND finger.
Psest_0708	GFF694	NC_019936.1	777283	778272	-	1	outer membrane assembly lipoprotein YfiO
Psest_0709	GFF695	NC_019936.1	778325	779452	+	1	pseudouridine synthase, RluA family
Psest_0710	GFF696	NC_019936.1	779449	780186	+	1	uncharacterized protein, YfiH family
Psest_0711	GFF697	NC_019936.1	780353	782917	+	1	ATP-dependent chaperone ClpB
Psest_0712	GFF698	NC_019936.1	783114	783189	+	5	tRNA_Asn_GTT
Psest_0713	GFF699	NC_019936.1	783199	783275	+	5	tRNA_Pro_TGG
Psest_0714	GFF700	NC_019936.1	783281	783356	+	5	tRNA_Lys_TTT
Psest_0715	GFF701	NC_019936.1	783470	784765	-	1	NADH dehydrogenase, FAD-containing subunit
Psest_0716	GFF702	NC_019936.1	784819	784992	-	1	Protein of unknown function (DUF3094).
Psest_0717	GFF703	NC_019936.1	785114	787372	-	1	Protein of unknown function (DUF1631).
Psest_0718	GFF704	NC_019936.1	787802	788650	+	1	nicotinate-nucleotide pyrophosphorylase
Psest_0719	GFF705	NC_019936.1	788699	789130	-	1	Uncharacterized protein conserved in bacteria
Psest_0720	GFF706	NC_019936.1	789269	789895	+	1	Predicted hydrolase of the alpha/beta superfamily
Psest_0721	GFF707	NC_019936.1	789941	791299	+	1	tryptophanyl-tRNA synthetase
Psest_0722	GFF708	NC_019936.1	791391	792563	+	1	Predicted ATPase
Psest_0723	GFF709	NC_019936.1	792717	793706	-	1	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain
Psest_0724	GFF710	NC_019936.1	793863	794591	+	1	Deoxyinosine 3'endonuclease (endonuclease V)
Psest_0725	GFF711	NC_019936.1	794696	795247	+	1	Negative regulator of beta-lactamase expression
Psest_0726	GFF712	NC_019936.1	795264	796100	+	1	Membrane protein required for beta-lactamase induction
Psest_0727	GFF713	NC_019936.1	796363	798393	+	1	Methyl-accepting chemotaxis protein
Psest_0728	GFF714	NC_019936.1	798406	799191	-	1	hydrolase, TatD family
Psest_0729	GFF715	NC_019936.1	799242	799484	-	1	hypothetical protein
Psest_0730	GFF716	NC_019936.1	799537	800577	-	1	O-6-methylguanine DNA methyltransferase
Psest_0731	GFF717	NC_019936.1	800735	801625	+	1	Serine/threonine protein kinase involved in cell cycle control
Psest_0732	GFF718	NC_019936.1	801780	803252	-	1	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
Psest_0733	GFF719	NC_019936.1	803249	806293	-	1	Cation/multidrug efflux pump
Psest_0734	GFF720	NC_019936.1	806298	807377	-	1	RND family efflux transporter, MFP subunit
Psest_0735	GFF721	NC_019936.1	807626	808093	+	1	bacterioferritin
Psest_0736	GFF722	NC_019936.1	808143	810065	-	1	Methyl-accepting chemotaxis protein
Psest_0737	GFF723	NC_019936.1	810255	810698	-	1	Cu(I)-responsive transcriptional regulator
Psest_0738	GFF724	NC_019936.1	810712	813090	-	1	copper-(or silver)-translocating P-type ATPase
Psest_0739	GFF725	NC_019936.1	813239	813430	+	1	Copper chaperone
Psest_0740	GFF726	NC_019936.1	813435	814199	-	1	Transcriptional regulator
Psest_0741	GFF727	NC_019936.1	814286	815458	+	1	drug resistance transporter, Bcr/CflA subfamily
Psest_0742	GFF728	NC_019936.1	815462	815626	-	1	hypothetical protein
Psest_0743	GFF729	NC_019936.1	815727	816776	-	1	adenosine deaminase
Psest_0744	GFF730	NC_019936.1	817137	817724	-	1	Uncharacterized conserved protein
Psest_0745	GFF731	NC_019936.1	817937	818266	+	1	Domain of Unknown Function (DUF326).
Psest_0746	GFF732	NC_019936.1	818316	818960	-	1	Protein of unknown function (DUF1826).
Psest_0747	GFF733	NC_019936.1	818960	820162	-	1	Putative GTPases (G3E family)
Psest_0748	GFF734	NC_019936.1	820172	820576	-	1	RNA polymerase-binding protein DksA
Psest_0749	GFF735	NC_019936.1	820936	821646	+	1	Transcriptional regulator
Psest_0750	GFF736	NC_019936.1	821755	822129	+	1	hypothetical protein
Psest_0751	GFF737	NC_019936.1	822152	823333	-	1	Arabinose efflux permease
Psest_0752	GFF738	NC_019936.1	823433	824422	-	1	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain
Psest_0753	GFF739	NC_019936.1	824690	825814	+	1	NADH:flavin oxidoreductases, Old Yellow Enzyme family
Psest_0754	GFF740	NC_019936.1	825903	826208	+	1	Predicted transcriptional regulators
Psest_0755	GFF741	NC_019936.1	826301	827098	-	1	Bacterial regulatory helix-turn-helix proteins, AraC family.
Psest_0756	GFF742	NC_019936.1	827193	827651	+	1	alkylhydroperoxidase AhpD family core domain
Psest_0757	GFF743	NC_019936.1	827694	828167	-	1	hypothetical protein
Psest_0758	GFF744	NC_019936.1	828282	828671	-	1	Lactoylglutathione lyase and related lyases
Psest_0759	GFF745	NC_019936.1	828732	829478	-	1	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT).
Psest_0760	GFF746	NC_019936.1	829773	830168	+	1	Polyketide cyclase / dehydrase and lipid transport.
Psest_0761	GFF747	NC_019936.1	830194	831318	-	1	Predicted permease, DMT superfamily
Psest_0762	GFF748	NC_019936.1	831318	832616	-	1	Glucose/sorbosone dehydrogenases
Psest_0763	GFF749	NC_019936.1	832613	833062	-	1	Predicted membrane protein
Psest_0764	GFF750	NC_019936.1	833304	834860	-	1	diguanylate cyclase (GGDEF) domain
Psest_0765	GFF751	NC_019936.1	835270	835599	+	1	hypothetical protein
Psest_0766	GFF752	NC_019936.1	835612	836016	-	1	hypothetical protein
Psest_0767	GFF753	NC_019936.1	836230	837636	+	1	diguanylate cyclase (GGDEF) domain
Psest_0768	GFF754	NC_019936.1	837640	838467	-	1	Uncharacterized conserved protein
Psest_0769	GFF755	NC_019936.1	838603	839331	+	1	Predicted membrane protein
Psest_0770	GFF756	NC_019936.1	839379	839723	-	1	alkylphosphonate utilization operon protein PhnA
Psest_0771	GFF757	NC_019936.1	839842	840345	-	1	Acyl-CoA hydrolase
Psest_0772	GFF758	NC_019936.1	840685	841371	+	1	Cytochrome c553
Psest_0773	GFF759	NC_019936.1	841365	842600	-	1	Cytosine deaminase and related metal-dependent hydrolases
Psest_0774	GFF760	NC_019936.1	842614	843891	-	1	Purine-cytosine permease and related proteins
Psest_0775	GFF761	NC_019936.1	844182	845720	+	1	Catalase
Psest_0776	GFF762	NC_019936.1	845785	846339	+	1	FOG: Ankyrin repeat
Psest_0777	GFF763	NC_019936.1	846344	846793	-	1	cyanate hydratase
Psest_0778	GFF764	NC_019936.1	846878	847639	-	1	Protein involved in biosynthesis of mitomycin antibiotics/polyketide fumonisin
Psest_0779	GFF765	NC_019936.1	847835	849031	-	1	Aspartate/tyrosine/aromatic aminotransferase
Psest_0780	GFF766	NC_019936.1	849031	849387	-	1	Pterin-4a-carbinolamine dehydratase
Psest_0781	GFF767	NC_019936.1	849615	850400	-	1	phenylalanine-4-hydroxylase, monomeric form
Psest_0782	GFF768	NC_019936.1	850651	852210	+	1	Transcriptional regulator of aromatic amino acids metabolism
Psest_0783	GFF769	NC_019936.1	852318	856490	-	1	PAS domain S-box
Psest_0784	GFF770	NC_019936.1	856617	857993	-	1	L-serine dehydratase, iron-sulfur-dependent, single chain form
Psest_0785	GFF771	NC_019936.1	858102	859049	-	1	Thioredoxin reductase
Psest_0786	GFF772	NC_019936.1	859374	860399	+	1	tripartite ATP-independent periplasmic transporter solute receptor, DctP family
Psest_0787	GFF773	NC_019936.1	860763	861761	+	1	tripartite ATP-independent periplasmic transporter solute receptor, DctP family
Psest_0788	GFF774	NC_019936.1	861745	862164	-	1	Uncharacterized conserved protein
Psest_0789	GFF775	NC_019936.1	862381	862734	+	1	hypothetical protein
Psest_0790	GFF776	NC_019936.1	862803	863243	+	1	Uncharacterized protein conserved in bacteria
Psest_0791	GFF777	NC_019936.1	863410	864660	+	1	Acyl-CoA dehydrogenases
Psest_0792	GFF778	NC_019936.1	864936	867113	+	1	Regulator of nitric oxide reductase transcription
Psest_0793	GFF779	NC_019936.1	867181	869094	+	1	Nitrous oxide reductase
Psest_0794	GFF780	NC_019936.1	869216	870526	+	1	parallel beta-helix repeat (two copies)
Psest_0795	GFF781	NC_019936.1	870523	871449	+	1	ABC-type multidrug transport system, ATPase component
Psest_0796	GFF782	NC_019936.1	871446	872276	+	1	ABC-type transport system involved in multi-copper enzyme maturation, permease component
Psest_0797	GFF783	NC_019936.1	872302	872874	+	1	Predicted lipoprotein involved in nitrous oxide reduction
Psest_0798	GFF784	NC_019936.1	872920	873102	+	1	twin arginine-targeting protein translocase, TatA/E family
Psest_0799	GFF785	NC_019936.1	873425	874615	+	1	Uncharacterized protein involved in response to NO
Psest_0800	GFF786	NC_019936.1	874734	875477	+	1	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)
Psest_0801	GFF787	NC_019936.1	875814	876950	+	1	CBS-domain-containing membrane protein
Psest_0802	GFF788	NC_019936.1	876961	877821	-	1	Transcriptional regulator
Psest_0803	GFF789	NC_019936.1	877892	878419	-	1	prepilin-type N-terminal cleavage/methylation domain
Psest_0804	GFF790	NC_019936.1	878428	881445	-	1	hypothetical protein
Psest_0805	GFF791	NC_019936.1	881469	881942	-	1	hypothetical protein
Psest_0806	GFF792	NC_019936.1	881939	883054	-	1	prepilin-type N-terminal cleavage/methylation domain
Psest_0807	GFF793	NC_019936.1	883051	883620	-	1	type IV pilus modification protein PilV
Psest_0808	GFF794	NC_019936.1	883617	884009	-	1	prepilin-type N-terminal cleavage/methylation domain
Psest_0809	GFF795	NC_019936.1	884254	885765	-	1	Cytochrome c, mono- and diheme variants
Psest_0810	GFF796	NC_019936.1	885756	886592	-	1	uroporphyrin-III C-methyltransferase
Psest_0811	GFF797	NC_019936.1	886662	887843	-	1	heme d1 biosynthesis radical SAM protein NirJ
Psest_0812	GFF798	NC_019936.1	888014	888262	-	1	hypothetical protein
Psest_0813	GFF799	NC_019936.1	888266	888853	-	1	Heme/copper-type cytochrome/quinol oxidase, subunit 3
Psest_0814	GFF800	NC_019936.1	888837	889649	-	1	MoxR-like ATPases
Psest_0815	GFF801	NC_019936.1	889993	891675	+	1	Cytochrome c, mono- and diheme variants
Psest_0816	GFF802	NC_019936.1	891745	892350	+	1	periplasmic nitrate (or nitrite) reductase c-type cytochrome, NapC/NirT family
Psest_0817	GFF803	NC_019936.1	892400	893275	+	1	Ethylbenzene dehydrogenase.
Psest_0818	GFF804	NC_019936.1	893300	893446	+	1	hypothetical protein
Psest_0819	GFF805	NC_019936.1	893593	893907	+	1	Cytochrome c551/c552
Psest_0820	GFF806	NC_019936.1	893926	894267	+	1	hypothetical protein
Psest_0821	GFF807	NC_019936.1	894264	895439	+	1	Cytochrome D1 heme domain.
Psest_0822	GFF808	NC_019936.1	895441	895899	+	1	Transcriptional regulators
Psest_0823	GFF809	NC_019936.1	895896	896408	+	1	Transcriptional regulators
Psest_0824	GFF810	NC_019936.1	896401	896844	+	1	Transcriptional regulators
Psest_0825	GFF811	NC_019936.1	896819	897325	+	1	transcriptional regulator, AsnC family
Psest_0826	GFF812	NC_019936.1	897578	898018	+	1	Cytochrome c
Psest_0827	GFF813	NC_019936.1	898063	899487	+	1	Nitric oxide reductase large subunit
Psest_0828	GFF814	NC_019936.1	899570	901411	+	1	Nitric oxide reductase activation protein
Psest_0829	GFF815	NC_019936.1	901813	902004	-	1	hypothetical protein
Psest_0830	GFF816	NC_019936.1	902072	902755	-	1	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases
Psest_0831	GFF817	NC_019936.1	902892	903410	-	1	hypothetical protein
Psest_0832	GFF818	NC_019936.1	903407	904126	-	1	iron-sulfur cluster repair di-iron protein
Psest_0833	GFF819	NC_019936.1	904272	905801	+	1	Transcriptional regulator containing GAF, AAA-type ATPase, and DNA binding domains
Psest_0834	GFF820	NC_019936.1	905875	906084	+	1	hypothetical protein
Psest_0835	GFF821	NC_019936.1	906277	907272	+	1	Collagenase and related proteases
Psest_0836	GFF822	NC_019936.1	907287	908177	+	1	Collagenase and related proteases
Psest_0837	GFF823	NC_019936.1	908171	908665	+	1	Putative lipid carrier protein
Psest_0838	GFF824	NC_019936.1	908846	909232	-	1	Uncharacterized conserved protein
Psest_0839	GFF825	NC_019936.1	909329	910006	-	1	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases
Psest_0840	GFF826	NC_019936.1	910238	912256	+	1	anaerobic ribonucleoside-triphosphate reductase
Psest_0841	GFF827	NC_019936.1	912331	912486	+	1	hypothetical protein
Psest_0842	GFF828	NC_019936.1	912483	913178	+	1	anaerobic ribonucleoside-triphosphate reductase activating protein
Psest_0843	GFF829	NC_019936.1	913228	914604	-	1	hypothetical protein
Psest_0844	GFF830	NC_019936.1	914601	915458	-	1	High-affinity Fe2+/Pb2+ permease
Psest_0845	GFF831	NC_019936.1	915475	915813	-	1	hypothetical protein
Psest_0846	GFF832	NC_019936.1	915813	916346	-	1	Uncharacterized protein probably involved in high-affinity Fe2+ transport
Psest_0847	GFF833	NC_019936.1	916617	918044	+	1	drug resistance transporter, EmrB/QacA subfamily
Psest_0848	GFF834	NC_019936.1	918276	918536	+	1	hypothetical protein
Psest_0849	GFF835	NC_019936.1	918635	920461	+	1	6-phosphogluconate dehydratase
Psest_0850	GFF836	NC_019936.1	920458	921417	+	1	glucokinase, proteobacterial type
Psest_0851	GFF837	NC_019936.1	921490	922359	-	1	Transcriptional regulators
Psest_0852	GFF838	NC_019936.1	922531	924000	+	1	glucose-6-phosphate 1-dehydrogenase
Psest_0853	GFF839	NC_019936.1	923987	924700	+	1	6-phosphogluconolactonase
Psest_0854	GFF840	NC_019936.1	924719	925456	+	1	Entner-Doudoroff aldolase
Psest_0855	GFF841	NC_019936.1	925527	927155	+	1	NAD-dependent aldehyde dehydrogenases
Psest_0856	GFF842	NC_019936.1	927168	928031	+	1	Predicted oxidoreductase
Psest_0857	GFF843	NC_019936.1	928307	928627	+	1	Membrane transporters of cations and cationic drugs
Psest_0858	GFF844	NC_019936.1	928879	929802	-	1	Maltose operon periplasmic protein precursor (MalM).
Psest_0859	GFF845	NC_019936.1	929925	931217	-	1	Maltoporin (phage lambda and maltose receptor)
Psest_0860	GFF846	NC_019936.1	931605	933251	+	1	Glycosidases
Psest_0861	GFF847	NC_019936.1	933412	934527	-	1	hypothetical protein
Psest_0862	GFF848	NC_019936.1	934524	936596	-	1	Glycosidases
Psest_0863	GFF849	NC_019936.1	936849	938036	+	1	Maltose-binding periplasmic proteins/domains
Psest_0864	GFF850	NC_019936.1	938104	939669	+	1	ABC-type sugar transport systems, permease components
Psest_0865	GFF851	NC_019936.1	939681	940571	+	1	ABC-type maltose transport systems, permease component
Psest_0866	GFF852	NC_019936.1	940611	943421	+	1	ATP-dependent transcriptional regulator
Psest_0867	GFF853	NC_019936.1	943556	943984	+	1	hypothetical protein
Psest_0868	GFF854	NC_019936.1	944030	944653	-	1	Glutathione S-transferase
Psest_0869	GFF855	NC_019936.1	944828	945376	+	1	Acetyltransferase (isoleucine patch superfamily)
Psest_0870	GFF856	NC_019936.1	945527	947155	+	1	Glycosidases
Psest_0871	GFF857	NC_019936.1	947237	948352	+	1	ABC-type sugar transport systems, ATPase components
Psest_0872	GFF858	NC_019936.1	948527	948844	+	1	Helix-turn-helix.
Psest_0873	GFF859	NC_019936.1	948844	950163	+	1	HipA N-terminal domain
Psest_0874	GFF860	NC_019936.1	950286	952262	+	1	Type I restriction-modification system methyltransferase subunit
Psest_0876	GFF861	NC_019936.1	953599	956793	+	1	Type III restriction enzyme, res subunit./Type I restriction enzyme R protein N terminus (HSDR_N).
Psest_0877	GFF862	NC_019936.1	956834	957745	+	1	Restriction endonuclease
Psest_0879	GFF863	NC_019936.1	958562	959458	-	1	Transcriptional regulator
Psest_0880	GFF864	NC_019936.1	959596	960588	+	1	NADPH:quinone reductase and related Zn-dependent oxidoreductases
Psest_0883	GFF865	NC_019936.1	961602	961928	+	1	hypothetical protein
Psest_0884	GFF866	NC_019936.1	961925	962428	+	1	Toxin with endonuclease activity YhaV.
Psest_0885	GFF867	NC_019936.1	963073	963375	-	1	Uncharacterized conserved protein
Psest_0886	GFF868	NC_019936.1	963442	964455	+	1	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain
Psest_0888	GFF869	NC_019936.1	964958	966293	-	1	Uncharacterized membrane-anchored protein conserved in bacteria
Psest_0889	GFF870	NC_019936.1	966479	966877	-	1	Lactoylglutathione lyase and related lyases
Psest_0890	GFF871	NC_019936.1	966921	968030	-	1	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase
Psest_0891	GFF872	NC_019936.1	968090	968314	-	1	Uncharacterized protein conserved in bacteria
Psest_0892	GFF873	NC_019936.1	968375	969154	-	1	Short-chain alcohol dehydrogenase of unknown specificity
Psest_0893	GFF874	NC_019936.1	969263	970177	+	1	Transcriptional regulator
Psest_0895	GFF875	NC_019936.1	970746	971885	+	1	Threonine dehydrogenase and related Zn-dependent dehydrogenases
Psest_0897	GFF876	NC_019936.1	972554	974193	+	1	VRR-NUC domain.
Psest_0898	GFF877	NC_019936.1	974190	974696	+	1	hypothetical protein
Psest_0899	GFF878	NC_019936.1	974775	977426	+	1	Excinuclease ATPase subunit
Psest_0902	GFF879	NC_019936.1	980249	980554	-	1	Predicted transcriptional regulators
Psest_0903	GFF880	NC_019936.1	980693	981676	-	1	luciferase-type oxidoreductase, BA3436 family
Psest_0904	GFF881	NC_019936.1	981743	982867	-	1	NADH:flavin oxidoreductases, Old Yellow Enzyme family
Psest_0905	GFF882	NC_019936.1	982931	984430	-	1	NAD-dependent aldehyde dehydrogenases
Psest_0908	GFF883	NC_019936.1	986202	986606	+	1	hypothetical protein
Psest_0909	GFF884	NC_019936.1	986606	986920	+	1	hypothetical protein
Psest_0910	GFF885	NC_019936.1	986972	987343	+	1	hypothetical protein
Psest_0911	GFF886	NC_019936.1	987438	988091	+	1	Inhibitor of the KinA pathway to sporulation, predicted exonuclease
Psest_0912	GFF887	NC_019936.1	988300	990783	+	1	Tellurite resistance protein TerB.
Psest_0913	GFF888	NC_019936.1	990780	992075	+	1	Protein of unknown function (DUF2791).
Psest_0914	GFF889	NC_019936.1	992050	994269	+	1	Lhr-like helicases
Psest_0915	GFF890	NC_019936.1	994595	995029	-	1	hypothetical protein
Psest_0916	GFF891	NC_019936.1	995596	996489	+	1	Phage integrase family.
Psest_0917	GFF892	NC_019936.1	996938	998293	+	1	SEC-C motif.
Psest_0918	GFF893	NC_019936.1	998650	999558	+	1	Predicted permease, DMT superfamily
Psest_0919	GFF894	NC_019936.1	999671	1000627	-	1	Permeases of the drug/metabolite transporter (DMT) superfamily
Psest_0920	GFF895	NC_019936.1	1000765	1001250	+	1	Transcriptional regulators
Psest_0921	GFF896	NC_019936.1	1001327	1002154	-	1	AraC-type DNA-binding domain-containing proteins
Psest_0922	GFF897	NC_019936.1	1002285	1002782	+	1	alkylhydroperoxidase AhpD family core domain
Psest_0923	GFF898	NC_019936.1	1002821	1003093	+	1	Glutaredoxin, GrxC family
Psest_0925	GFF899	NC_019936.1	1003655	1003945	+	1	Uncharacterized conserved protein
Psest_0926	GFF900	NC_019936.1	1004019	1004945	-	1	Transcriptional regulator
Psest_0927	GFF901	NC_019936.1	1005057	1006067	+	1	zinc-binding alcohol dehydrogenase family protein
Psest_0928	GFF902	NC_019936.1	1006112	1007293	+	1	Gluconolactonase
Psest_0929	GFF903	NC_019936.1	1007380	1008159	+	1	ABC-type proline/glycine betaine transport systems, periplasmic components
Psest_0930	GFF904	NC_019936.1	1008188	1008841	+	1	Nitroreductase
Psest_0931	GFF905	NC_019936.1	1009075	1010058	-	1	putative quinone oxidoreductase, YhdH/YhfP family
Psest_0932	GFF906	NC_019936.1	1010104	1010736	-	1	Transcriptional regulator
Psest_0935	GFF907	NC_019936.1	1012369	1015347	+	1	hypothetical protein
Psest_0936	GFF908	NC_019936.1	1015381	1016685	+	1	hypothetical protein
Psest_0937	GFF909	NC_019936.1	1016754	1017434	-	1	hypothetical protein
Psest_0938	GFF910	NC_019936.1	1017447	1018184	-	1	hypothetical protein
Psest_0939	GFF911	NC_019936.1	1018678	1018971	+	1	Uncharacterized protein conserved in bacteria
Psest_0940	GFF912	NC_019936.1	1018980	1020101	+	1	ABC-type uncharacterized transport system, permease component
Psest_0941	GFF913	NC_019936.1	1020102	1020542	+	1	Predicted membrane protein
Psest_0942	GFF914	NC_019936.1	1020542	1021243	+	1	TraX protein.
Psest_0943	GFF915	NC_019936.1	1021343	1021477	+	1	hypothetical protein
Psest_0944	GFF916	NC_019936.1	1021525	1021848	-	1	Rhodanese-related sulfurtransferase
Psest_0945	GFF917	NC_019936.1	1021858	1023219	-	1	chromate transporter, chromate ion transporter (CHR) family
Psest_0946	GFF918	NC_019936.1	1023212	1024156	-	1	Uncharacterized conserved protein
Psest_0947	GFF919	NC_019936.1	1025587	1026852	-	1	Phage integrase family.
Psest_0949	GFF920	NC_019936.1	1027018	1029510	-	1	Site-specific recombinase XerD
Psest_0950	GFF921	NC_019936.1	1030070	1030375	-	1	hypothetical protein
Psest_0951	GFF922	NC_019936.1	1030557	1033409	-	1	FAD/FMN-containing dehydrogenases
Psest_0952	GFF923	NC_019936.1	1033406	1034077	-	1	Uncharacterized conserved protein
Psest_0953	GFF924	NC_019936.1	1034074	1035534	-	1	iron-sulfur cluster-binding protein
Psest_0954	GFF925	NC_019936.1	1035531	1036352	-	1	Fe-S oxidoreductase
Psest_0955	GFF926	NC_019936.1	1036443	1038137	-	1	L-lactate transport
Psest_0956	GFF927	NC_019936.1	1038417	1039190	+	1	Transcriptional regulators
Psest_0957	GFF928	NC_019936.1	1039260	1039742	-	1	SsrA-binding protein
Psest_0958	GFF929	NC_019936.1	1039953	1040387	+	1	Oligoketide cyclase/lipid transport protein
Psest_0959	GFF930	NC_019936.1	1040380	1040694	+	1	Uncharacterized protein conserved in bacteria
Psest_0960	GFF931	NC_019936.1	1040735	1041250	-	1	Small protein A (tmRNA-binding)
Psest_0961	GFF932	NC_019936.1	1041346	1041750	+	1	Fe2+/Zn2+ uptake regulation proteins
Psest_0962	GFF933	NC_019936.1	1041809	1043482	-	1	DNA repair protein RecN
Psest_0963	GFF934	NC_019936.1	1043686	1044255	+	1	Molecular chaperone GrpE (heat shock protein)
Psest_0964	GFF935	NC_019936.1	1044355	1046268	+	1	chaperone protein DnaK
Psest_0965	GFF936	NC_019936.1	1046391	1047521	+	1	chaperone protein DnaJ
Psest_0966	GFF937	NC_019936.1	1047598	1048404	+	1	dihydrodipicolinate reductase
Psest_0967	GFF938	NC_019936.1	1048621	1049769	+	1	carbamoyl-phosphate synthase, small subunit
Psest_0968	GFF939	NC_019936.1	1049806	1053027	+	1	carbamoyl-phosphate synthase, large subunit
Psest_0969	GFF940	NC_019936.1	1053024	1053500	+	1	transcription elongation factor GreA
Psest_0970	GFF941	NC_019936.1	1053478	1053909	+	1	hypothetical protein
Psest_0971	GFF942	NC_019936.1	1053945	1054256	-	1	Predicted RNA-binding protein containing KH domain, possibly ribosomal protein
Psest_0972	GFF943	NC_019936.1	1054789	1056708	+	1	ATP-dependent metalloprotease FtsH
Psest_0973	GFF944	NC_019936.1	1056873	1057724	+	1	dihydropteroate synthase
Psest_0974	GFF945	NC_019936.1	1057735	1059072	+	1	phosphoglucosamine mutase
Psest_0975	GFF946	NC_019936.1	1059138	1059893	+	1	triosephosphate isomerase
Psest_0977	GFF947	NC_019936.1	1060289	1060374	+	5	tRNA_Leu_GAG
Psest_0978	GFF948	NC_019936.1	1060471	1060547	+	5	tRNA_Met_CAT
Psest_0979	GFF949	NC_019936.1	1060675	1061133	+	1	Uncharacterized protein conserved in bacteria
Psest_0980	GFF950	NC_019936.1	1061181	1062662	+	1	transcription termination factor NusA/transcription termination factor NusA, C-terminal duplication
Psest_0981	GFF951	NC_019936.1	1062691	1065192	+	1	translation initiation factor IF-2
Psest_0982	GFF952	NC_019936.1	1065295	1065684	+	1	ribosome-binding factor A
Psest_0983	GFF953	NC_019936.1	1065687	1066604	+	1	tRNA pseudouridine 55 synthase
Psest_0985	GFF954	NC_019936.1	1066719	1066988	+	1	ribosomal protein S15, bacterial/organelle
Psest_0986	GFF955	NC_019936.1	1067153	1069258	+	1	polyribonucleotide nucleotidyltransferase
Psest_0987	GFF956	NC_019936.1	1069527	1069895	+	1	Predicted periplasmic or secreted lipoprotein
Psest_0988	GFF957	NC_019936.1	1069965	1070273	-	1	Protein of unknown function (DUF2845).
Psest_0989	GFF958	NC_019936.1	1070291	1070587	-	1	Protein of unknown function (DUF2845).
Psest_0990	GFF959	NC_019936.1	1070587	1073478	-	1	Outer membrane protein and related peptidoglycan-associated (lipo)proteins
Psest_0991	GFF960	NC_019936.1	1073564	1074580	-	1	Predicted SAM-dependent methyltransferases
Psest_0992	GFF961	NC_019936.1	1074646	1075521	-	1	Uncharacterized protein conserved in bacteria
Psest_0993	GFF962	NC_019936.1	1075665	1077329	-	1	Glucose-6-phosphate isomerase
Psest_0994	GFF963	NC_019936.1	1077686	1078066	-	1	L-aspartate-alpha-decarboxylase
Psest_0995	GFF964	NC_019936.1	1078150	1079010	-	1	pantoate--beta-alanine ligase
Psest_0996	GFF965	NC_019936.1	1079007	1079807	-	1	3-methyl-2-oxobutanoate hydroxymethyltransferase
Psest_0997	GFF966	NC_019936.1	1079931	1080458	-	1	 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
Psest_0998	GFF967	NC_019936.1	1080460	1081854	-	1	poly(A) polymerase
Psest_0999	GFF968	NC_019936.1	1082605	1084017	-	1	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains
Psest_1000	GFF969	NC_019936.1	1084079	1087033	-	1	PAS domain S-box
Psest_1001	GFF970	NC_019936.1	1087017	1087193	-	1	hypothetical protein
Psest_1002	GFF971	NC_019936.1	1087302	1088207	-	1	glutamyl-queuosine tRNA(Asp) synthetase
